,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4: Incident type 2015-2019,,,,,,,,,,,,,,,,,,,,,,,,,
Outage_OIS_Number,Date,Time,Latitude,Longitude,Circuit Name,Type of Equipment Involved,Facility Identification,Voltage,Overhead/Underground,,,,,,,,,,,,,,,,
646960,10/7/19,6:47:00 PM,37.7364733,-120.5916717,COTTLE-1708,Line Recloser,163711703,17000,OH,,,,,,,,,,,,,,,,
646960,10/7/19,5:45:00 PM,37.71084,-120.67422,COTTLE-1708,Line Recloser,163711703,17000,OH,,,,,,,,,,,,,,,,
647682,10/8/19,5:59:00 PM,35.297885,-120.48683,ATASCADERO-1103,,5.12571E+11,12000,,,,,,,,,,,,,,,,,
TR3926041,10/8/19,7:02:00 PM,38.5896517,-121.7010083,DAVIS-1106,,,12000,,,,,,,,,,,,,,,,,
652539,10/10/19,3:26:00 AM,38.355395,-121.869815,PEABODY-2105,Trip Saver,63642105,21000,OH,,,,,,,,,,,,,,,,
652595,10/10/19,6:11:00 AM,37.385665,-121.8150367,MC-KEE-1103,Line Recloser,83531103,12000,OH,,,,,,,,,,,,,,,,
652595,10/10/19,6:11:00 AM,37.392075,-121.816925,MC-KEE-1103,Line Recloser,83531103,12000,OH,,,,,,,,,,,,,,,,
653410,10/10/19,2:25:00 PM,37.3115167,-121.0017583,NEWMAN-1106,Line Recloser,3.18544E+11,12000,OH,,,,,,,,,,,,,,,,
TR3991490,10/10/19,4:29:00 PM,37.4978967,-122.462655,HALF-MOON-BAY-1102,,,12000,,,,,,,,,,,,,,,,,
653851,10/10/19,7:43:00 PM,39.8580383,-122.1972467,CORNING-1101,Fuse,103331101,12000,OH,,,,,,,,,,,,,,,,
653851,10/10/19,7:43:00 PM,39.8580383,-122.1972467,CORNING-1101,Fuse,103331101,12000,OH,,,,,,,,,,,,,,,,
TR3985419,10/10/19,11:53:00 AM,37.688784,-122.426323,MARTIN-DALY-CITY-#1,,,115000,,,,,,,,,,,,,,,,,
655723,10/13/19,11:15:00 PM,37.0959917,-121.6467817,MORGAN-HILL-2105,Transformer,316657221896{T26060},21000,OH,,,,,,,,,,,,,,,,
655780,10/14/19,3:27:00 AM,37.28865,-120.26107,WILSON-1103,Line Recloser,254301103,12000,OH,,,,,,,,,,,,,,,,
,10/14/19,,37.675082,-122.407895,EAST-GRAND-1109,,,12000,,,,,,,,,,,,,,,,,
658753,10/15/19,12:41:00 AM,37.3237,-119.61729,COARSEGOLD-2102,Fuse,254432102,21000,OH,,,,,,,,,,,,,,,,
667257,10/17/19,7:44:00 PM,37.6494217,-120.357015,MERCED-FALLS-1102,Fuse,252811102,12000,OH,,,,,,,,,,,,,,,,
668529,10/18/19,9:59:00 AM,36.216558,-120.478666,COALINGA-NO-2-1105,Fuse,252381105,12000,OH,,,,,,,,,,,,,,,,
674255,10/19/19,4:05:00 PM,37.213251,-121.776657,EDENVALE-1102,Fuse,82951102,12000,OH,,,,,,,,,,,,,,,,
674840,10/20/19,12:11:00 PM,35.376392,-118.949347,MAGUNDEN-1101,Circuit Breaker,25277-2100042458{1101/2},12000,OH,,,,,,,,,,,,,,,,
674875,10/20/19,2:23:00 PM,34.887375,-120.3831733,SISQUOC-1101,Fuse,182811101,12000,OH,,,,,,,,,,,,,,,,
677043,10/22/19,3:06:00 PM,36.785455,-119.5649317,SANGER-1108,,418364052983{T17839},12000,,,,,,,,,,,,,,,,,
677049,10/22/19,2:44:00 PM,35.732195,-119.7074167,TWISSELMAN-2105,Line Recloser,254402105,21000,OH,,,,,,,,,,,,,,,,
679173,10/23/19,8:54:00 PM,39.2034833,-121.9517283,MERIDIAN-1102,Fuse,62021103,12000,OH,,,,,,,,,,,,,,,,
679628,10/24/19,11:44:00 AM,37.97542,-122.32195,SAN-PABLO-1105,,3.14751E+11,12000,,,,,,,,,,,,,,,,,
679352,10/24/19,7:38:00 AM,36.9316333,-121.475895,HOLLISTER-2102,Line Recloser,182492102,21000,OH,,,,,,,,,,,,,,,,
679308,10/24/19,5:44:00 AM,38.3200233,-122.48564,DUNBAR-1103,Fuse,43071103,12000,OH,,,,,,,,,,,,,,,,
TR4072004,10/25/19,1:18:00 PM,38.2142717,-121.97036,PEABODY-2109,,,21000,,,,,,,,,,,,,,,,,
680402,10/25/19,11:37:00 AM,35.3209983,-119.341335,NORCO-1101,Line Recloser,254691101,12000,OH,,,,,,,,,,,,,,,,
685111,10/26/19,11:27:00 PM,40.16738,-122.2467383,RED-BLUFF-1103,Transformer,1.19312E+11,12000,OH,,,,,,,,,,,,,,,,
680741,10/26/19,4:26:00 AM,36.489175,-119.790885,CAMDEN-1105,Line Recloser,252301105,12000,OH,,,,,,,,,,,,,,,,
689653,10/27/19,2:55:00 PM,37.42938,-121.91405,DIXON-LANDING-2102,Line Recloser,14722102,21000,OH,,,,,,,,,,,,,,,,
689498,10/27/19,2:55:00 PM,37.53553,-121.9534567,FREMONT-1109,,3.15794E+11,12000,,,,,,,,,,,,,,,,,
689460,10/27/19,2:34:00 PM,38.79594,-121.71819,KNIGHTS-LANDING-1102,Line Recloser,62721102,12000,OH,,,,,,,,,,,,,,,,
690383,10/27/19,5:12:00 PM,37.31873,-122.000645,SARATOGA-1114,Fuse,3.1564E+11,12000,OH,,,,,,,,,,,,,,,,
TR4170595,10/27/19,3:38:00 PM,37.8909483,-122.0940567,ROSSMOOR-1104,,,12000,,,,,,,,,,,,,,,,,
689985,10/27/19,3:28:00 PM,36.7850167,-121.650855,PRUNEDALE-1107,Trip Saver,182961107,12000,OH,,,,,,,,,,,,,,,,
690019,10/27/19,4:15:00 PM,37.3806567,-121.9016583,TRIMBLE-2116,Switch,83802116,21000,OH,,,,,,,,,,,,,,,,
689728,10/27/19,3:01:00 PM,37.9383483,-121.2469,WEBER-1114,Line Recloser,,12000,OH,,,,,,,,,,,,,,,,
689316,10/27/19,2:41:00 PM,36.990982,-120.623025,DOS-PALOS-1101,,3.19644E+11,12000,,,,,,,,,,,,,,,,,
688634,10/27/19,2:48:00 PM,37.276755,-121.8163367,PIERCY-2109,Line Recloser,3.16173E+11,21000,OH,,,,,,,,,,,,,,,,
688747,10/27/19,1:32:00 PM,37.9666283,-121.3461817,STAGG-1101,Line Recloser,3.17566E+11,12000,OH,,,,,,,,,,,,,,,,
687890,10/27/19,11:01:00 AM,37.5973267,-122.0615633,DUMBARTON-1108,Switch,14471108,12000,OH,,,,,,,,,,,,,,,,
683323,10/27/19,9:44:00 AM,36.988015,-121.9395217,PAUL-SWEET-2109,Fuse,83252109,21000,OH,,,,,,,,,,,,,,,,
686603,10/27/19,6:34:00 AM,38.7467,-122.1492,MADISON-2101,Line Recloser,63172101,21000,OH,,,,,,,,,,,,,,,,
686569,10/27/19,7:27:00 AM,37.9906967,-121.7004633,BRENTWOOD-2112,Line Recloser,14592112,21000,OH,,,,,,,,,,,,,,,,
TR4137674,10/27/19,5:38:00 AM,39.1967483,-121.9327333,COLUSA-1103,,,12000,,,,,,,,,,,,,,,,,
686447,10/27/19,3:16:00 AM,39.56031343,-122.106777,JACINTO-1102,Fuse,102851102,12000,OH,,,,,,,,,,,,,,,,
685748,10/27/19,1:42:00 AM,39.173675,-122.133435,WILLIAMS-1102,Line Recloser,62051102,12000,OH,,,,,,,,,,,,,,,,
686503,10/27/19,2:39:00 AM,38.1665817,-121.5967783,GRAND-ISLAND-2223,,62462223,21000,,,,,,,,,,,,,,,,,
686287,10/27/19,2:14:00 AM,39.526755,-122.3642,LOGAN-CREEK-2102,Fuse,103142102,21000,OH,,,,,,,,,,,,,,,,
,10/27/19,5:35:00 AM,38.27622,-122.4614233,SONOMA-A-SUB,,,115000,,,,,,,,,,,,,,,,,
,10/27/19,,38.58311,-121.566744,WEST-SACRAMENTO-1104,,,12000,,,,,,,,,,,,,,,,,
692751,10/28/19,8:48:00 PM,37.5948817,-122.02206,JARVIS-1109,Fuse,13501109,12000,OH,,,,,,,,,,,,,,,,
692496,10/28/19,5:48:00 PM,36.98872,-121.8063783,GREEN-VALLEY-2101,Fuse,83192101,21000,OH,,,,,,,,,,,,,,,,
692571,10/28/19,6:46:00 PM,38.5646317,-122.46419,SILVERADO-2104,Fuse,43432104,21000,OH,,,,,,,,,,,,,,,,
689926,10/28/19,7:09:00 AM,37.79462,-121.6048933,HERDLYN-1102,Fuse,163741102,12000,OH,,,,,,,,,,,,,,,,
TR4202899,10/28/19,4:51:00 PM,38.8559717,-121.7186483,KNIGHTS-LANDING-1102,,,12000,,,,,,,,,,,,,,,,,
TR4199674,10/28/19,1:58:00 PM,39.320785,-121.1272583,COLUMBIA-HILL-1101,,,12000,,,,,,,,,,,,,,,,,
691930,10/28/19,11:34:00 AM,38.2114683,-121.3546733,NEW-HOPE-1102,Fuse,162081102,12000,OH,,,,,,,,,,,,,,,,
694583,10/29/19,8:40:00 PM,37.2689333,-122.0175533,BIG-BASIN-1102,Cable,82841102,12000,OH,,,,,,,,,,,,,,,,
694031,10/29/19,12:57:00 PM,34.62034,-120.1097333,SANTA-YNEZ-1101,Fuse,182721101,12000,OH,,,,,,,,,,,,,,,,
692874,10/29/19,3:29:00 AM,37.021913,-121.312423,LLAGAS-2101,Fuse,83182101,21000,OH,,,,,,,,,,,,,,,,
694991,10/30/19,12:03:00 PM,35.4239,-119.0193,KERN-OIL-1114,,5.16964E+11,12000,,,,,,,,,,,,,,,,,
695303,10/30/19,2:29:00 PM,35.39391,-118.995,BAKERSFIELD-1102,,5.17034E+11,12000,,,,,,,,,,,,,,,,,
694040,10/30/19,8:47:00 AM,38.3611917,-121.999445,VACAVILLE-1108,,2.20002E+11,12000,,,,,,,,,,,,,,,,,
TR4232756,10/30/19,1:32:00 PM,38.479215,-122.03024,PUTAH-CREEK-1102,,,12000,,,,,,,,,,,,,,,,,
,10/30/19,10:02:00 AM,35.4184833,-119.05195,KERN-OIL-1109,,,12000,,,,,,,,,,,,,,,,,
697089,10/31/19,9:21:00 PM,39.5657783,-120.6348767,ALLEGHANY-1101,Sectionalizer,152101101,12000,OH,,,,,,,,,,,,,,,,
697062,10/31/19,5:23:00 PM,38.0458323,-122.1905111,FAIRVIEW-2207,Line Recloser,13432207,21000,OH,,,,,,,,,,,,,,,,
TR4242856,10/31/19,4:09:00 PM,38.3844917,-122.18928,MONTICELLO-1101,,,12000,,,,,,,,,,,,,,,,,
696928,10/31/19,2:57:00 PM,37.36775,-122.1313117,LOYOLA-1102,Line Recloser,82161102,12000,OH,,,,,,,,,,,,,,,,
697195,11/1/19,11:33:00 AM,38.5801217,-122.577845,CALISTOGA-1101,Switch,42711101,12000,OH,,,,,,,,,,,,,,,,
TR4249990,11/1/19,10:43:00 PM,34.772906,-120.428797,PURISIMA-1101,,,12000,,,,,,,,,,,,,,,,,
697511,11/1/19,11:57:00 AM,37.653,-121.6671,VASCO-1102,Line Recloser,13751102,12000,OH,,,,,,,,,,,,,,,,
698890,11/3/19,10:01:00 PM,37.6583617,-122.043605,CASTRO-VALLEY-1101,,3.15538E+11,12000,,,,,,,,,,,,,,,,,
698834,11/3/19,6:26:00 PM,36.232285,-121.7621883,OTTER-1102,Line Recloser,182941102,12000,OH,,,,,,,,,,,,,,,,
TR4262630,11/4/19,9:48:00 AM,38.680047,-122.05593,MADISON-2101,,,21000,,,,,,,,,,,,,,,,,
699705,11/4/19,11:32:00 PM,34.6619,-120.0852,ZACA-1102,Fuse,182681102,12000,OH,,,,,,,,,,,,,,,,
,11/4/19,12:12:00 PM,38.538105,-122.7658533,FULTON-1102,,,12000,,,,,,,,,,,,,,,,,
700297,11/5/19,3:53:00 PM,35.7066917,-120.705885,SAN-MIGUEL-1104,Line Recloser,182661104,12000,OH,,,,,,,,,,,,,,,,
701400,11/6/19,6:13:00 PM,36.0144067,-120.12988,AVENAL-2101,Transformer,4.16659E+11,21000,OH,,,,,,,,,,,,,,,,
701882,11/7/19,10:48:00 AM,37.2947667,-120.8104233,LIVINGSTON-1101,Fuse,252261101,12000,OH,,,,,,,,,,,,,,,,
702404,11/8/19,7:22:00 AM,37.977765,-122.3137483,SAN-PABLO-1105,Fuse,14371105,12000,UG,,,,,,,,,,,,,,,,
703773,11/9/19,10:02:00 PM,37.2830633,-121.903295,ALMADEN-1101,,3.15919E+11,12000,,,,,,,,,,,,,,,,,
703912,11/10/19,9:47:00 AM,35.0787083,-120.4974467,MESA-1101,Trip Saver,182821101,12000,OH,,,,,,,,,,,,,,,,
704217,11/11/19,6:52:00 AM,36.68217,-119.18056,SAND-CREEK-1103,Line Recloser,254601103,12000,OH,,,,,,,,,,,,,,,,
704321,11/11/19,9:46:00 AM,37.8782417,-120.4595883,PEORIA-1701,Line Recloser,163781701,17000,OH,,,,,,,,,,,,,,,,
706333,11/13/19,3:43:00 PM,35.31798,-119.166116,TEVIS-2104,Circuit Breaker,25532-2100090751{2104/2},21000,OH,,,,,,,,,,,,,,,,
706418,11/13/19,5:26:00 PM,36.7277567,-119.77463,CALIFORNIA-AVE-1110,,4.17732E+11,12000,,,,,,,,,,,,,,,,,
TR4317681,11/15/19,2:55:00 AM,35.441498,-119.020362,KERN-OIL-SUB,,,115000,,,,,,,,,,,,,,,,,
TR4317687,11/15/19,4:10:00 AM,35.508836,-119.029466,SIERRA-(PSE)-TAP,,,115000,,,,,,,,,,,,,,,,,
708152,11/16/19,7:16:00 AM,38.29711,-122.6656,CORONA-1103,Switch,43491103,12000,OH,,,,,,,,,,,,,,,,
708578,11/17/19,7:38:00 AM,39.333831,-122.18239,MAXWELL-1105,Line Recloser,62881105,12000,OH,,,,,,,,,,,,,,,,
709542,11/18/19,3:38:00 PM,35.426705,-119.0653433,KERN-OIL-1116,Circuit Breaker,25272-2100151856{1116/2},12000,OH,,,,,,,,,,,,,,,,
711551,11/20/19,12:31:00 PM,38.41722,-121.9608233,VACA-DIXON-1105,Transformer,2.20115E+11,12000,OH,,,,,,,,,,,,,,,,
712222,11/21/19,10:25:00 AM,36.933137,-120.690662,ORO-LOMA-1117,Transformer,3.19424E+11,12000,OH,,,,,,,,,,,,,,,,
TR4352483,11/21/19,4:26:00 PM,40.3231067,-123.92025,FRUITLAND-1141,,,12000,,,,,,,,,,,,,,,,,
712623,11/22/19,5:57:00 AM,36.8447833,-119.7345683,WOODWARD-2109,Switch,255292109,21000,OH,,,,,,,,,,,,,,,,
712619,11/22/19,4:43:00 AM,39.67356,-121.3854967,BIG-BEND-1102,Fuse,103751102,12000,OH,,,,,,,,,,,,,,,,
714786,11/25/19,4:42:00 PM,37.6383083,-120.8485583,COTTLE-1708,Fuse,163711703,17000,OH,,,,,,,,,,,,,,,,
715819,11/26/19,2:18:00 PM,35.4653033,-120.6712217,ATASCADERO-1103,,5.11792E+11,12000,,,,,,,,,,,,,,,,,
718287,11/27/19,6:37:00 AM,37.27172,-122.30779,HALF-MOON-BAY-1103,Fuse,24101103,12000,OH,,,,,,,,,,,,,,,,
,11/29/19,,39.85033,-121.631199,ORO-FINO-1102,,,12000,,,,,,,,,,,,,,,,,
737693,12/12/19,1:44:00 PM,37.927575,-121.431558,ROUGH-AND-READY-ISLA-1102,Fuse,163081102,12000,OH,,,,,,,,,,,,,,,,
,12/17/19,1:44:00 PM,36.323355,-121.2116783,LOS-OSITOS-2103,,,21000,,,,,,,,,,,,,,,,,
745136,12/18/19,5:25:00 AM,38.2816883,-120.51701,WEST-POINT-1102,Fuse,163201102,12000,OH,,,,,,,,,,,,,,,,
749754,12/23/19,10:49:00 PM,36.95976,-122.04981,CLIFF-DRIVE-0401,Line Recloser,83230401,4000,OH,,,,,,,,,,,,,,,,
750093,12/25/19,12:58:00 AM,36.64377,-121.7984,FORT-ORD-2106,Jumpers,LineCut - 82029{WIRE DOWN SS OF 40195},21000,OH,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
